S No.;Date;App Name;Usage (in Seconds);Launch Count;is Monitoring;is SystemApp;Package Name
3180;2020/09/03;Gmail;2878;130;Yes;No;com.google.android.gm
3181;2020/09/04;Gmail;2407;87;Yes;No;com.google.android.gm
3182;2020/09/05;Gmail;1812;58;Yes;No;com.google.android.gm
3183;2020/09/06;Gmail;1977;66;Yes;No;com.google.android.gm
3184;2020/09/07;Gmail;2166;75;Yes;No;com.google.android.gm
3185;2020/09/04;Chrome;289;10;Yes;No;com.android.chrome
3186;2020/09/03;Chrome;470;12;Yes;No;com.android.chrome
3187;2020/09/06;Chrome;592;14;Yes;No;com.android.chrome
3188;2020/09/05;Chrome;716;10;Yes;No;com.android.chrome
3189;2020/09/02;Chrome;85;2;Yes;No;com.android.chrome
3190;2020/09/06;Twitter;5988;126;Yes;No;com.twitter.android
3191;2020/09/07;Twitter;3891;51;Yes;No;com.twitter.android
3192;2020/09/04;Medium;10;3;Yes;No;com.medium.reader
3193;2020/09/07;Spotify;77;2;No;No;com.spotify.music
3194;2020/09/06;Spotify;1043;20;No;No;com.spotify.music
3195;2020/09/05;Spotify;352;11;No;No;com.spotify.music
3196;2020/09/04;Spotify;444;10;No;No;com.spotify.music
3197;2020/09/03;Spotify;290;7;No;No;com.spotify.music
3198;2020/09/04;Package installer;1;1;No;Yes;com.google.android.packageinstaller
3199;2020/09/03;EL PAÍS;43;2;Yes;No;com.elpais.elpais
3200;2020/09/05;Google;0;1;Yes;No;com.google.android.googlequicksearchbox
3201;2020/09/06;Google;1;1;Yes;No;com.google.android.googlequicksearchbox
3202;2020/09/04;DigiD;85;1;Yes;No;nl.rijksoverheid.digid.pub
3203;2020/09/07;EL PAÍS;656;9;Yes;No;com.elpais.elpais
3204;2020/09/06;EL PAÍS;361;8;Yes;No;com.elpais.elpais
3205;2020/09/07;Instagram;3085;52;Yes;No;com.instagram.android
3206;2020/09/05;EL PAÍS;352;7;Yes;No;com.elpais.elpais
3207;2020/09/04;EL PAÍS;1702;19;Yes;No;com.elpais.elpais
3208;2020/09/06;Contacts and dialer;64;3;Yes;No;com.android.contacts
3209;2020/09/07;Contacts and dialer;222;17;Yes;No;com.android.contacts
3210;2020/09/03;Contacts and dialer;44;4;Yes;No;com.android.contacts
3211;2020/09/04;Contacts and dialer;130;7;Yes;No;com.android.contacts
3212;2020/09/05;Contacts and dialer;277;10;Yes;No;com.android.contacts
3213;2020/09/07;Chrome;318;9;Yes;No;com.android.chrome
3214;2020/09/07;Google;2;1;Yes;No;com.google.android.googlequicksearchbox
3215;2020/09/07;Calculator;180;3;Yes;No;com.miui.calculator
3216;2020/09/04;Android system;3;1;No;Yes;android
3217;2020/09/04;Calculator;4;1;Yes;No;com.miui.calculator
3218;2020/09/03;Android system;2;1;No;Yes;android
3219;2020/09/06;Android system;2;1;No;Yes;android
3220;2020/09/07;Android system;11;3;No;Yes;android
3221;2020/09/04;Diccionario;123;3;Yes;No;es.rae.dle
3222;2020/09/04;System launcher;2456;250;No;Yes;com.miui.home
3223;2020/09/03;System launcher;2108;236;No;Yes;com.miui.home
3224;2020/09/02;System launcher;140;13;No;Yes;com.miui.home
3225;2020/09/05;Tinder (Uninstalled);419;14;Yes;No;com.tinder
3226;2020/09/04;Tinder (Uninstalled);222;5;Yes;No;com.tinder
3227;2020/09/07;Tinder (Uninstalled);97;4;Yes;No;com.tinder
3228;2020/09/06;Tinder (Uninstalled);585;15;Yes;No;com.tinder
3229;2020/09/05;Drive;52;2;Yes;No;com.google.android.apps.docs
3230;2020/09/07;System launcher;1718;142;No;Yes;com.miui.home
3231;2020/09/03;Tinder (Uninstalled);184;6;Yes;No;com.tinder
3232;2020/09/06;System launcher;2076;173;No;Yes;com.miui.home
3233;2020/09/05;System launcher;2318;173;No;Yes;com.miui.home
3234;2020/09/07;Drive;156;2;Yes;No;com.google.android.apps.docs
3235;2020/09/07;Settings;0;1;Yes;No;com.android.settings
3236;2020/09/04;Twitter;3018;84;Yes;No;com.twitter.android
3237;2020/09/03;Santander;285;4;Yes;No;es.bancosantander.apps
3238;2020/09/05;Twitter;3757;77;Yes;No;com.twitter.android
3239;2020/09/02;Twitter;439;9;Yes;No;com.twitter.android
3240;2020/09/03;Twimmage;93;10;Yes;No;com.twimmagern
3241;2020/09/04;Santander;56;2;Yes;No;es.bancosantander.apps
3242;2020/09/03;Twitter;4437;73;Yes;No;com.twitter.android
3243;2020/09/05;Santander;22;2;Yes;No;es.bancosantander.apps
3244;2020/09/06;Santander;28;1;Yes;No;es.bancosantander.apps
3245;2020/09/07;Santander;26;1;Yes;No;es.bancosantander.apps
3246;2020/09/05;Duolingo (Uninstalled);7;1;Yes;No;com.duolingo
3247;2020/09/07;Camera;4;4;Yes;No;com.android.camera
3248;2020/09/06;Camera;45;5;Yes;No;com.android.camera
3249;2020/09/03;Manage calls;0;1;No;Yes;com.android.server.telecom
3250;2020/09/05;Camera;3;2;Yes;No;com.android.camera
3251;2020/09/06;YouTube;569;2;Yes;No;com.google.android.youtube
3252;2020/09/04;Manage calls;0;2;No;Yes;com.android.server.telecom
3253;2020/09/04;Camera;126;3;Yes;No;com.android.camera
3254;2020/09/05;YouTube;650;4;Yes;No;com.google.android.youtube
3255;2020/09/03;Camera;6;3;Yes;No;com.android.camera
3256;2020/09/04;Messaging;35;2;Yes;No;com.android.mms
3257;2020/09/04;Just Eat;115;3;Yes;No;com.justeat.app.es
3258;2020/09/07;Economist;0;1;Yes;No;com.economist.lamarr
3259;2020/09/06;System UI;4;4;No;Yes;com.android.systemui
3260;2020/09/07;System UI;5;3;No;Yes;com.android.systemui
3261;2020/09/04;System UI;8;5;No;Yes;com.android.systemui
3262;2020/09/05;Manage calls;0;3;No;Yes;com.android.server.telecom
3263;2020/09/07;Phone;1699;10;Yes;No;com.android.incallui
3264;2020/09/05;System UI;12;5;No;Yes;com.android.systemui
3265;2020/09/06;Manage calls;0;1;No;Yes;com.android.server.telecom
3266;2020/09/06;Phone;80;1;Yes;No;com.android.incallui
3267;2020/09/07;Manage calls;0;6;No;Yes;com.android.server.telecom
3268;2020/09/03;System UI;22;15;No;Yes;com.android.systemui
3269;2020/09/03;Phone;203;5;Yes;No;com.android.incallui
3270;2020/09/05;Phone;496;8;Yes;No;com.android.incallui
3271;2020/09/04;Phone;419;7;Yes;No;com.android.incallui
3272;2020/09/07;Messaging;9;2;Yes;No;com.android.mms
3273;2020/09/03;Facebook;22;1;Yes;No;com.facebook.katana
3274;2020/09/04;Google Play services;2;1;No;Yes;com.google.android.gms
3275;2020/09/05;Google Play services;143;8;No;Yes;com.google.android.gms
3276;2020/09/08;Calculator;3;1;Yes;No;com.miui.calculator
3277;2020/09/08;Radar COVID (Uninstalled);18;1;Yes;No;es.gob.radarcovid
3278;2020/09/09;Slack;15;2;Yes;No;com.Slack
3279;2020/09/08;Slack;59;5;Yes;No;com.Slack
3280;2020/09/09;Tinder (Uninstalled);292;7;Yes;No;com.tinder
3281;2020/09/08;LinkedIn (Uninstalled);1737;30;Yes;No;com.linkedin.android
3282;2020/09/08;Tinder (Uninstalled);408;13;Yes;No;com.tinder
3283;2020/09/09;Mi Lowi;54;3;Yes;No;com.milowi.app
3284;2020/09/09;LinkedIn (Uninstalled);710;12;Yes;No;com.linkedin.android
3285;2020/09/08;WhatsApp;5215;108;Yes;No;com.whatsapp
3286;2020/09/09;WhatsApp;6586;141;Yes;No;com.whatsapp
3287;2020/09/09;Drive;56;3;Yes;No;com.google.android.apps.docs
3288;2020/09/08;Maps;144;4;Yes;No;com.google.android.apps.maps
3289;2020/09/09;System launcher;2908;177;No;Yes;com.miui.home
3290;2020/09/09;Browser;126;4;Yes;No;com.android.browser
3291;2020/09/08;System launcher;1360;158;No;Yes;com.miui.home
3292;2020/09/08;Drive;19;1;Yes;No;com.google.android.apps.docs
3293;2020/09/09;Spotify;482;13;No;No;com.spotify.music
3294;2020/09/08;Gmail;2162;83;Yes;No;com.google.android.gm
3295;2020/09/09;Gmail;3297;97;Yes;No;com.google.android.gm
3296;2020/09/08;YourHour;24;3;Yes;No;com.mindefy.phoneaddiction.mobilepe
3297;2020/09/09;Clock;142;7;Yes;No;com.android.deskclock
3298;2020/09/08;Clock;224;10;Yes;No;com.android.deskclock
3299;2020/09/08;Freelancer - Upwork (Uninstalled);0;1;Yes;No;com.upwork.android.apps.main
3300;2020/09/08;Santander;426;17;Yes;No;es.bancosantander.apps
3301;2020/09/09;Santander;78;4;Yes;No;es.bancosantander.apps
3302;2020/09/09;Camera;1;2;Yes;No;com.android.camera
3303;2020/09/08;Camera;5;1;Yes;No;com.android.camera
3304;2020/09/08;Twitter;1616;51;Yes;No;com.twitter.android
3305;2020/09/08;YouTube;105;5;Yes;No;com.google.android.youtube
3306;2020/09/09;Twitter;3700;68;Yes;No;com.twitter.android
3307;2020/09/09;Google Play services;5;2;No;Yes;com.google.android.gms
3308;2020/09/08;AntiVirus (Uninstalled);3;1;Yes;No;com.antivirus
3309;2020/09/08;Spotify;194;8;No;No;com.spotify.music
3310;2020/09/08;System UI;84;5;No;Yes;com.android.systemui
3311;2020/09/09;System UI;13;4;No;Yes;com.android.systemui
3312;2020/09/09;Skyscanner;324;4;Yes;No;net.skyscanner.android.main
3313;2020/09/09;Phone;776;3;Yes;No;com.android.incallui
3314;2020/09/08;Phone;945;7;Yes;No;com.android.incallui
3315;2020/09/08;Manage calls;0;3;No;Yes;com.android.server.telecom
3316;2020/09/09;Medium;4;1;Yes;No;com.medium.reader
3317;2020/09/09;Manage calls;0;2;No;Yes;com.android.server.telecom
3318;2020/09/09;Calendar;53;2;Yes;No;com.google.android.calendar
3319;2020/09/08;Splitwise;1;2;Yes;No;com.Splitwise.SplitwiseMobile
3320;2020/09/09;EL PAÍS;436;4;Yes;No;com.elpais.elpais
3321;2020/09/08;EL PAÍS;900;8;Yes;No;com.elpais.elpais
3322;2020/09/08;Instagram;411;10;Yes;No;com.instagram.android
3323;2020/09/09;Instagram;1181;16;Yes;No;com.instagram.android
3324;2020/09/08;Contacts and dialer;126;8;Yes;No;com.android.contacts
3325;2020/09/08;Messaging;3;1;Yes;No;com.android.mms
3326;2020/09/09;Contacts and dialer;23;7;Yes;No;com.android.contacts
3327;2020/09/08;Chrome;621;16;Yes;No;com.android.chrome
3328;2020/09/09;Google;5;2;Yes;No;com.google.android.googlequicksearchbox
3329;2020/09/08;Google;25;4;Yes;No;com.google.android.googlequicksearchbox
3330;2020/09/09;Chrome;354;6;Yes;No;com.android.chrome
3331;2020/10/15;Chrome;1806;25;Yes;No;com.android.chrome
3332;2020/10/14;Chrome;1388;20;Yes;No;com.android.chrome
3333;2020/10/13;Chrome;1131;21;Yes;No;com.android.chrome
3334;2020/10/09;WhatsApp;4718;161;Yes;No;com.whatsapp
3335;2020/10/12;Chrome;1034;14;Yes;No;com.android.chrome
3336;2020/10/11;Chrome;3056;32;Yes;No;com.android.chrome
3337;2020/10/10;Chrome;790;25;Yes;No;com.android.chrome
3338;2020/10/11;Google Play services;1;1;No;Yes;com.google.android.gms
3339;2020/10/10;Google Play services;3;1;No;Yes;com.google.android.gms
3340;2020/10/10;Twitter;3082;74;Yes;No;com.twitter.android
3341;2020/10/11;Twitter;4208;72;Yes;No;com.twitter.android
3342;2020/10/12;Twitter;228;9;Yes;No;com.twitter.android
3343;2020/10/13;Twitter;4312;69;Yes;No;com.twitter.android
3344;2020/10/14;Twitter;4955;68;Yes;No;com.twitter.android
3345;2020/10/10;Skyscanner;65;1;Yes;No;net.skyscanner.android.main
3346;2020/10/13;WhatsApp;6599;165;Yes;No;com.whatsapp
3347;2020/10/15;Twitter;3761;75;Yes;No;com.twitter.android
3348;2020/10/10;Calendar;64;3;Yes;No;com.android.calendar
3349;2020/10/14;WhatsApp;2424;78;Yes;No;com.whatsapp
3350;2020/10/11;WhatsApp;4534;129;Yes;No;com.whatsapp
3351;2020/10/12;WhatsApp;8223;163;Yes;No;com.whatsapp
3352;2020/10/10;EL PAÍS;1106;9;Yes;No;com.elpais.elpais
3353;2020/10/10;WhatsApp;6153;201;Yes;No;com.whatsapp
3354;2020/10/11;Splitwise;9;1;Yes;No;com.Splitwise.SplitwiseMobile
3355;2020/10/12;EL PAÍS;360;6;Yes;No;com.elpais.elpais
3356;2020/10/11;EL PAÍS;964;3;Yes;No;com.elpais.elpais
3357;2020/10/09;Google Play services;2;1;No;Yes;com.google.android.gms
3358;2020/10/15;DigiD;94;2;Yes;No;nl.rijksoverheid.digid.pub
3359;2020/10/12;DigiD;93;2;Yes;No;nl.rijksoverheid.digid.pub
3360;2020/10/15;WhatsApp;4095;119;Yes;No;com.whatsapp
3361;2020/10/13;Contacts and dialer;102;7;Yes;No;com.android.contacts
3362;2020/10/14;Contacts and dialer;235;18;Yes;No;com.android.contacts
3363;2020/10/11;Contacts and dialer;78;3;Yes;No;com.android.contacts
3364;2020/10/14;Diccionario;9;1;Yes;No;es.rae.dle
3365;2020/10/09;Chrome;1643;28;Yes;No;com.android.chrome
3366;2020/10/12;Contacts and dialer;199;9;Yes;No;com.android.contacts
3367;2020/10/10;Contacts and dialer;14;4;Yes;No;com.android.contacts
3368;2020/10/09;LinkedIn (Uninstalled);234;7;Yes;No;com.linkedin.android
3369;2020/10/11;Package installer;33;2;No;Yes;com.miui.global.packageinstaller
3370;2020/10/11;Calendar;125;1;Yes;No;com.google.android.calendar
3371;2020/10/13;Package installer;6;2;No;Yes;com.miui.global.packageinstaller
3372;2020/10/09;Contacts and dialer;9;3;Yes;No;com.android.contacts
3373;2020/10/12;Package installer;1;1;No;Yes;com.miui.global.packageinstaller
3374;2020/10/15;Economist;51;1;Yes;No;com.economist.lamarr
3375;2020/10/11;Facebook;13;2;Yes;No;com.facebook.katana
3376;2020/10/10;Facebook;4;1;Yes;No;com.facebook.katana
3377;2020/10/11;Privalia;1421;9;Yes;No;com.privalia.privalia
3378;2020/10/13;Messaging;189;6;Yes;No;com.android.mms
3379;2020/10/10;Messaging;0;1;Yes;No;com.android.mms
3380;2020/10/11;Android system;15;7;No;Yes;android
3381;2020/10/12;Android system;1;4;No;Yes;android
3382;2020/10/14;Android system;1;1;No;Yes;android
3383;2020/10/13;Google Play Store;18;1;Yes;No;com.android.vending
3384;2020/10/09;System launcher;792;62;No;Yes;com.miui.home
3385;2020/10/14;Google Play Store;2;1;Yes;No;com.android.vending
3386;2020/10/14;LinkedIn (Uninstalled);360;8;Yes;No;com.linkedin.android
3387;2020/10/15;LinkedIn (Uninstalled);1534;42;Yes;No;com.linkedin.android
3388;2020/10/10;LinkedIn (Uninstalled);334;12;Yes;No;com.linkedin.android
3389;2020/10/11;LinkedIn (Uninstalled);523;14;Yes;No;com.linkedin.android
3390;2020/10/12;LinkedIn (Uninstalled);426;10;Yes;No;com.linkedin.android
3391;2020/10/13;LinkedIn (Uninstalled);1003;20;Yes;No;com.linkedin.android
3392;2020/10/11;Google Play Store;38;3;Yes;No;com.android.vending
3393;2020/10/12;Google Play Store;47;1;Yes;No;com.android.vending
3394;2020/10/15;Tinder (Uninstalled);624;16;Yes;No;com.tinder
3395;2020/10/14;Tinder (Uninstalled);1430;16;Yes;No;com.tinder
3396;2020/10/09;Instagram;531;10;Yes;No;com.instagram.android
3397;2020/10/13;Tinder (Uninstalled);468;24;Yes;No;com.tinder
3398;2020/10/12;Tinder (Uninstalled);8225;74;Yes;No;com.tinder
3399;2020/10/09;System UI;16;8;No;Yes;com.android.systemui
3400;2020/10/10;Phone services;0;1;No;Yes;com.android.phone
3401;2020/10/11;Tinder (Uninstalled);473;18;Yes;No;com.tinder
3402;2020/10/10;Tinder (Uninstalled);330;9;Yes;No;com.tinder
3403;2020/10/13;Endesa Clientes;87;2;Yes;No;es.awg.movilidadEOL
3404;2020/10/15;System launcher;2686;202;No;Yes;com.miui.home
3405;2020/10/14;System launcher;2030;164;No;Yes;com.miui.home
3406;2020/10/10;System UI;58;10;No;Yes;com.android.systemui
3407;2020/10/11;System UI;41;19;No;Yes;com.android.systemui
3408;2020/10/12;System UI;80;12;No;Yes;com.android.systemui
3409;2020/10/13;System UI;15;8;No;Yes;com.android.systemui
3410;2020/10/14;System UI;5;1;No;Yes;com.android.systemui
3411;2020/10/15;Phone;701;15;Yes;No;com.android.incallui
3412;2020/10/14;Phone;286;8;Yes;No;com.android.incallui
3413;2020/10/13;Phone;79;3;Yes;No;com.android.incallui
3414;2020/10/12;Phone;69;4;Yes;No;com.android.incallui
3415;2020/10/11;Phone;55;1;Yes;No;com.android.incallui
3416;2020/10/09;Tinder (Uninstalled);130;2;Yes;No;com.tinder
3417;2020/10/14;Clock;104;6;Yes;No;com.android.deskclock
3418;2020/10/13;Clock;22;3;Yes;No;com.android.deskclock
3419;2020/10/15;Clock;10;2;Yes;No;com.android.deskclock
3420;2020/10/10;Clock;137;3;Yes;No;com.android.deskclock
3421;2020/10/15;System UI;2;2;No;Yes;com.android.systemui
3422;2020/10/09;Android system;2;1;No;Yes;android
3423;2020/10/12;Clock;89;5;Yes;No;com.android.deskclock
3424;2020/10/14;Evernote;0;1;Yes;No;com.evernote
3425;2020/10/11;Clock;26;3;Yes;No;com.android.deskclock
3426;2020/10/11;System launcher;3346;256;No;Yes;com.miui.home
3427;2020/10/09;Twitter;566;27;Yes;No;com.twitter.android
3428;2020/10/10;System launcher;1547;209;No;Yes;com.miui.home
3429;2020/10/13;System launcher;2280;200;No;Yes;com.miui.home
3430;2020/10/12;System launcher;1575;195;No;Yes;com.miui.home
3431;2020/10/15;YouTube;168;3;Yes;No;com.google.android.youtube
3432;2020/10/10;Weather;4;1;Yes;No;com.miui.weather2
3433;2020/10/11;YouTube;105;1;Yes;No;com.google.android.youtube
3434;2020/10/12;Manage calls;0;1;No;Yes;com.android.server.telecom
3435;2020/10/13;Manage calls;0;2;No;Yes;com.android.server.telecom
3436;2020/10/09;Phone;69;2;Yes;No;com.android.incallui
3437;2020/10/10;Manage calls;0;1;No;Yes;com.android.server.telecom
3438;2020/10/11;Manage calls;0;1;No;Yes;com.android.server.telecom
3439;2020/10/14;Camera;95;1;Yes;No;com.android.camera
3440;2020/10/14;Settings;3;2;Yes;No;com.android.settings
3441;2020/10/13;Settings;1;1;Yes;No;com.android.settings
3442;2020/10/13;Camera;13;3;Yes;No;com.android.camera
3443;2020/10/14;Manage calls;0;5;No;Yes;com.android.server.telecom
3444;2020/10/15;Manage calls;0;5;No;Yes;com.android.server.telecom
3445;2020/10/13;Duolingo (Uninstalled);0;1;Yes;No;com.duolingo
3446;2020/10/12;Downloads;25;2;Yes;No;com.android.providers.downloads.ui
3447;2020/10/11;Downloads;10;1;Yes;No;com.android.providers.downloads.ui
3448;2020/10/10;Phone;222;8;Yes;No;com.android.incallui
3449;2020/10/09;Spotify;318;5;No;No;com.spotify.music
3450;2020/10/15;Settings;22;5;Yes;No;com.android.settings
3451;2020/10/09;Drive;37;3;Yes;No;com.google.android.apps.docs
3452;2020/10/11;zalando privé;249;2;Yes;No;de.zalando.prive
3453;2020/10/14;Phone services;12;3;No;Yes;com.android.phone
3454;2020/10/10;Google;2;1;Yes;No;com.google.android.googlequicksearchbox
3455;2020/10/11;Google;0;1;Yes;No;com.google.android.googlequicksearchbox
3456;2020/10/12;Google;1;2;Yes;No;com.google.android.googlequicksearchbox
3457;2020/10/14;Google;0;1;Yes;No;com.google.android.googlequicksearchbox
3458;2020/10/11;Among Us (Uninstalled);660;2;Yes;No;com.innersloth.spacemafia
3459;2020/10/15;Instagram;865;28;Yes;No;com.instagram.android
3460;2020/10/14;Instagram;256;5;Yes;No;com.instagram.android
3461;2020/10/13;Instagram;1172;15;Yes;No;com.instagram.android
3462;2020/10/12;Instagram;1603;11;Yes;No;com.instagram.android
3463;2020/10/11;Instagram;1489;21;Yes;No;com.instagram.android
3464;2020/10/10;Instagram;2096;44;Yes;No;com.instagram.android
3465;2020/10/13;Slack;3;1;Yes;No;com.Slack
3466;2020/10/09;Maps;55;1;Yes;No;com.google.android.apps.maps
3467;2020/10/10;Santander;260;8;Yes;No;es.bancosantander.apps
3468;2020/10/11;Gmail;2552;95;Yes;No;com.google.android.gm
3469;2020/10/13;Santander;100;2;Yes;No;es.bancosantander.apps
3470;2020/10/12;Gmail;1852;75;Yes;No;com.google.android.gm
3471;2020/10/14;Santander;464;9;Yes;No;es.bancosantander.apps
3472;2020/10/14;Privalia;17;1;Yes;No;com.privalia.privalia
3473;2020/10/10;Gallery;16;1;Yes;No;com.miui.gallery
3474;2020/10/11;Santander;183;7;Yes;No;es.bancosantander.apps
3475;2020/10/10;Gmail;1393;75;Yes;No;com.google.android.gm
3476;2020/10/12;Santander;77;4;Yes;No;es.bancosantander.apps
3477;2020/10/15;Gmail;4484;105;Yes;No;com.google.android.gm
3478;2020/10/13;Gmail;2379;72;Yes;No;com.google.android.gm
3479;2020/10/15;Santander;599;12;Yes;No;es.bancosantander.apps
3480;2020/10/14;Gmail;3266;89;Yes;No;com.google.android.gm
3481;2020/10/09;Gallery;1;1;Yes;No;com.miui.gallery
3482;2020/10/11;Mi Lowi;242;4;Yes;No;com.milowi.app
3483;2020/10/15;Contacts and dialer;104;15;Yes;No;com.android.contacts
3484;2020/10/09;Security;99;2;Yes;No;com.miui.securitycenter
3485;2020/10/13;Drive;12;1;Yes;No;com.google.android.apps.docs
3486;2020/10/14;EL PAÍS;869;15;Yes;No;com.elpais.elpais
3487;2020/10/12;Drive;10;1;Yes;No;com.google.android.apps.docs
3488;2020/10/13;EL PAÍS;460;5;Yes;No;com.elpais.elpais
3489;2020/10/11;Drive;1158;13;Yes;No;com.google.android.apps.docs
3490;2020/10/10;Drive;3;1;Yes;No;com.google.android.apps.docs
3491;2020/10/15;EL PAÍS;771;20;Yes;No;com.elpais.elpais
3492;2020/10/11;Browser;135;6;Yes;No;com.android.browser
3493;2020/10/13;Browser;56;2;Yes;No;com.android.browser
3494;2020/10/12;Browser;11;2;Yes;No;com.android.browser
3495;2020/10/09;Camera;6;1;Yes;No;com.android.camera
3496;2020/10/09;Gmail;279;15;Yes;No;com.google.android.gm
3497;2020/10/09;Santander;53;1;Yes;No;es.bancosantander.apps
3498;2020/10/11;Spotify;292;7;No;No;com.spotify.music
3499;2020/10/10;Spotify;704;16;No;No;com.spotify.music
3500;2020/10/13;Spotify;53;3;No;No;com.spotify.music
3501;2020/10/12;Spotify;874;15;No;No;com.spotify.music
3502;2020/10/15;Maps;34;2;Yes;No;com.google.android.apps.maps
3503;2020/10/12;Maps;32;1;Yes;No;com.google.android.apps.maps
3504;2020/10/15;Spotify;348;8;No;No;com.spotify.music
3505;2020/10/14;Spotify;88;2;No;No;com.spotify.music
3506;2020/10/10;Maps;418;2;Yes;No;com.google.android.apps.maps
3507;2020/10/15;Drive;53;1;Yes;No;com.google.android.apps.docs
3508;2020/10/11;Maps;107;2;Yes;No;com.google.android.apps.maps
3509;2020/11/01;Android system;2;1;No;Yes;android
